Timestamp                       Thread     Type        Activity             PID    TTL  
2021-02-08 19:27:09.325406+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Protocol Characteristics
2021-02-08 19:27:09.325412+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties IOMediaIcon
2021-02-08 19:27:09.325417+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Ejectable
2021-02-08 19:27:09.325421+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Removable
2021-02-08 19:27:09.325455+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties IOClassNameOverride
2021-02-08 19:27:09.326676+0800 0x237      Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 149 duplicate reports for CoreSpotlightSer deny(1) iokit-get-properties IOClassNameOverride
2021-02-08 19:27:09.326678+0800 0x237      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) mach-lookup com.apple.DiskArbitration.diskarbitrationd
2021-02-08 19:27:09.326761+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Protocol Characteristics
2021-02-08 19:27:09.326766+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties IOMediaIcon
2021-02-08 19:27:09.326770+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Ejectable
2021-02-08 19:27:09.326774+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Removable
2021-02-08 19:27:09.326802+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties IOClassNameOverride
2021-02-08 19:27:09.328009+0800 0x237      Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 149 duplicate reports for CoreSpotlightSer deny(1) iokit-get-properties IOClassNameOverride
2021-02-08 19:27:09.328014+0800 0x237      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) mach-lookup com.apple.DiskArbitration.diskarbitrationd
2021-02-08 19:27:09.328115+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Protocol Characteristics
2021-02-08 19:27:09.328120+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties IOMediaIcon
2021-02-08 19:27:09.328125+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Ejectable
2021-02-08 19:27:09.328129+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Removable
2021-02-08 19:27:09.328160+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties IOClassNameOverride
2021-02-08 19:27:09.329371+0800 0x237      Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 149 duplicate reports for CoreSpotlightSer deny(1) iokit-get-properties IOClassNameOverride
2021-02-08 19:27:09.329373+0800 0x237      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) mach-lookup com.apple.DiskArbitration.diskarbitrationd
2021-02-08 19:27:09.329407+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) file-read-metadata /Volumes/系统保留
2021-02-08 19:27:09.329458+0800 0x272f     Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 3 duplicate reports for CoreSpotlightSer deny(1) file-read-metadata /Volumes/系统保留
2021-02-08 19:27:09.329460+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Protocol Characteristics
2021-02-08 19:27:09.329464+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties IOMediaIcon
2021-02-08 19:27:09.329469+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Ejectable
2021-02-08 19:27:09.329473+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Removable
2021-02-08 19:27:09.329499+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties IOClassNameOverride
2021-02-08 19:27:09.330343+0800 0x237      Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 101 duplicate reports for CoreSpotlightSer deny(1) iokit-get-properties IOClassNameOverride
2021-02-08 19:27:09.330345+0800 0x237      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) mach-lookup com.apple.DiskArbitration.diskarbitrationd
2021-02-08 19:27:09.330377+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) file-read-metadata /Volumes/Windows10
2021-02-08 19:27:09.330508+0800 0x272f     Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 3 duplicate reports for CoreSpotlightSer deny(1) file-read-metadata /Volumes/Windows10
2021-02-08 19:27:09.330509+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Protocol Characteristics
2021-02-08 19:27:09.330514+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties IOMediaIcon
2021-02-08 19:27:09.330518+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Ejectable
2021-02-08 19:27:09.330522+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Removable
2021-02-08 19:27:09.330548+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties IOClassNameOverride
2021-02-08 19:27:09.331373+0800 0x237      Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 101 duplicate reports for CoreSpotlightSer deny(1) iokit-get-properties IOClassNameOverride
2021-02-08 19:27:09.331375+0800 0x237      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) mach-lookup com.apple.DiskArbitration.diskarbitrationd
2021-02-08 19:27:09.331406+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) file-read-metadata /Volumes/软件
2021-02-08 19:27:09.331490+0800 0x272f     Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 3 duplicate reports for CoreSpotlightSer deny(1) file-read-metadata /Volumes/软件
2021-02-08 19:27:09.331492+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Protocol Characteristics
2021-02-08 19:27:09.331496+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties IOMediaIcon
2021-02-08 19:27:09.331500+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Ejectable
2021-02-08 19:27:09.331505+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Removable
2021-02-08 19:27:09.331536+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties IOClassNameOverride
2021-02-08 19:27:09.332541+0800 0x237      Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 125 duplicate reports for CoreSpotlightSer deny(1) iokit-get-properties IOClassNameOverride
2021-02-08 19:27:09.332543+0800 0x237      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) mach-lookup com.apple.DiskArbitration.diskarbitrationd
2021-02-08 19:27:09.332576+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) file-read-metadata /Volumes/Untitled
2021-02-08 19:27:09.332626+0800 0x272f     Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 3 duplicate reports for CoreSpotlightSer deny(1) file-read-metadata /Volumes/Untitled
2021-02-08 19:27:09.332628+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Protocol Characteristics
2021-02-08 19:27:09.332632+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties IOMediaIcon
2021-02-08 19:27:09.332636+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Ejectable
2021-02-08 19:27:09.332641+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Removable
2021-02-08 19:27:09.332667+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties IOClassNameOverride
2021-02-08 19:27:09.333491+0800 0x237      Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 101 duplicate reports for CoreSpotlightSer deny(1) iokit-get-properties IOClassNameOverride
2021-02-08 19:27:09.333493+0800 0x237      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) mach-lookup com.apple.DiskArbitration.diskarbitrationd
2021-02-08 19:27:09.333523+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) file-read-metadata /Volumes/娱乐
2021-02-08 19:27:09.333667+0800 0x272f     Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 3 duplicate reports for CoreSpotlightSer deny(1) file-read-metadata /Volumes/娱乐
2021-02-08 19:27:09.333669+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Protocol Characteristics
2021-02-08 19:27:09.333673+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties IOMediaIcon
2021-02-08 19:27:09.333677+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Ejectable
2021-02-08 19:27:09.333682+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Removable
2021-02-08 19:27:09.333709+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties IOClassNameOverride
2021-02-08 19:27:09.334715+0800 0x237      Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 125 duplicate reports for CoreSpotlightSer deny(1) iokit-get-properties IOClassNameOverride
2021-02-08 19:27:09.334717+0800 0x237      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) mach-lookup com.apple.DiskArbitration.diskarbitrationd
2021-02-08 19:27:09.334752+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) file-read-metadata /Volumes/文档
2021-02-08 19:27:09.334808+0800 0x272f     Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 3 duplicate reports for CoreSpotlightSer deny(1) file-read-metadata /Volumes/文档
2021-02-08 19:27:09.334810+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Protocol Characteristics
2021-02-08 19:27:09.334814+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties IOMediaIcon
2021-02-08 19:27:09.334819+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Ejectable
2021-02-08 19:27:09.334823+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Removable
2021-02-08 19:27:09.334851+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties IOClassNameOverride
2021-02-08 19:27:09.335868+0800 0x237      Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 125 duplicate reports for CoreSpotlightSer deny(1) iokit-get-properties IOClassNameOverride
2021-02-08 19:27:09.335870+0800 0x237      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) mach-lookup com.apple.DiskArbitration.diskarbitrationd
2021-02-08 19:27:09.336532+0800 0x237      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) mach-lookup com.apple.lsd.modifydb
2021-02-08 19:27:09.377657+0800 0x272f     Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 67 duplicate reports for CoreSpotlightSer deny(1) mach-lookup com.apple.lsd.modifydb
2021-02-08 19:27:09.377659+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) file-read-metadata /usr
